city,city_ascii,state_id,state_name,county_name,timezone,ranking,zips,id
East Oolitic,East Oolitic,IN,Indiana,Lawrence,America/Indiana/Indianapolis,4,47421,1840056106
Oasis,Oasis,NM,New Mexico,Sierra,America/Denver,3,87931,1840025051
Chittenden,Chittenden,VT,Vermont,Rutland,America/New_York,3,5737,1840152958
Naponee,Naponee,NE,Nebraska,Franklin,America/Chicago,3,68960,1840012267
Little Sioux,Little Sioux,IA,Iowa,Harrison,America/Chicago,3,51545,1840009204
Jameson,Jameson,MO,Missouri,Daviess,America/Chicago,3,64647,1840010525
Mapleview,Mapleview,MN,Minnesota,Mower,America/Chicago,3,55912,1840009003
Magness,Magness,AR,Arkansas,Independence,America/Chicago,3,72501 72553,1840016247
Salineño,Salineno,TX,Texas,Starr,America/Chicago,3,78545,1840019724
Tony,Tony,WI,Wisconsin,Rusk,America/Chicago,3,54563,1840002077
Mockingbird Valley,Mockingbird Valley,KY,Kentucky,Jefferson,America/New_York,3,40207,1840030527
Miamiville,Miamiville,OH,Ohio,Clermont,America/New_York,3,45140 45147,1840026668
Eagle Rock,Eagle Rock,VA,Virginia,Botetourt,America/New_York,3,24085,1840037359
Libertyville,Libertyville,AL,Alabama,Covington,America/Chicago,3,36420,1840017094
Addy,Addy,WA,Washington,Stevens,America/Los_Angeles,3,99101,1840025238
Conde,Conde,SD,South Dakota,Spink,America/Chicago,3,57434,1840000286
Mainville,Mainville,PA,Pennsylvania,Columbia,America/New_York,3,17815,1840005004
Brandonville,Brandonville,WV,West Virginia,Preston,America/New_York,3,26525,1840005653
La Coma Heights,La Coma Heights,TX,Texas,Hidalgo,America/Chicago,3,78542,1840145919
Ball Club,Ball Club,MN,Minnesota,Itasca,America/Chicago,3,56636,1840026095
Central City,Central City,SD,South Dakota,Lawrence,America/Denver,3,57754,1840000311
Bridgeport,Bridgeport,OK,Oklahoma,Caddo,America/Chicago,3,73047,1840019160
Dover,Dover,IL,Illinois,Bureau,America/Chicago,3,61323 61356,1840011573
Garden,Garden,UT,Utah,Rich,America/Denver,3,84038 84028,1840017478
Edgewater Park,Edgewater Park,OK,Oklahoma,Comanche,America/Chicago,3,73006,1840096406
Greenbush,Greenbush,WI,Wisconsin,Sheboygan,America/Chicago,3,53023 53026,1840025423
La Junta Gardens,La Junta Gardens,CO,Colorado,Otero,America/Denver,3,81050,1840024705
Mays,Mays,IN,Indiana,Rush,America/Indiana/Indianapolis,4,46155 46173,1840029984
Stone City,Stone City,IA,Iowa,Jones,America/Chicago,3,52205,1840026213
Bradgate,Bradgate,IA,Iowa,Humboldt,America/Chicago,3,50520,1840006907
Grovertown,Grovertown,IN,Indiana,Starke,America/Indiana/Knox,4,46531,1840030056
Cantwell,Cantwell,AK,Alaska,Denali,America/Anchorage,3,99729,1840023383
Novice,Novice,TX,Texas,Coleman,America/Chicago,3,79538,1840020799
La Escondida,La Escondida,TX,Texas,Starr,America/Chicago,3,78582,1840040931
Bassett,Bassett,AR,Arkansas,Mississippi,America/Chicago,3,72350,1840015364
Boynton,Boynton,OK,Oklahoma,Muskogee,America/Chicago,3,74422,1840021717
Floris,Floris,IA,Iowa,Davis,America/Chicago,3,52560,1840008308
Adams,Adams,IL,Illinois,Adams,America/Chicago,3,62347,1840050973
Martha,Martha,OK,Oklahoma,Jackson,America/Chicago,3,73556,1840022818
Medill,Medill,MO,Missouri,Clark,America/Chicago,3,63445,1840139913
Fulton,Fulton,KS,Kansas,Bourbon,America/Chicago,3,66738,1840008696
Grier City,Grier City,PA,Pennsylvania,Schuylkill,America/New_York,3,18214,1840024250
Wright,Wright,MN,Minnesota,Carlton,America/Chicago,3,55798,1840009974
Imlay,Imlay,NV,Nevada,Pershing,America/Los_Angeles,3,89418,1840024249
McLeod,McLeod,ND,North Dakota,Ransom,America/Chicago,3,58057,1840023871
Beaver Marsh,Beaver Marsh,OR,Oregon,Klamath,America/Los_Angeles,3,97731,1840097899
Hastings,Hastings,IA,Iowa,Mills,America/Chicago,3,51540,1840007153
Loop,Loop,TX,Texas,Gaines,America/Chicago,3,79342,1840025889
Humphreys,Humphreys,MO,Missouri,Sullivan,America/Chicago,3,64646,1840012240
Mead Ranch,Mead Ranch,AZ,Arizona,Gila,America/Phoenix,4,85541,1840075411
Folsomville,Folsomville,IN,Indiana,Warrick,America/Chicago,4,47601 47637,1840054721
Cunard,Cunard,WV,West Virginia,Fayette,America/New_York,3,25840,1840122239
Malmo,Malmo,NE,Nebraska,Saunders,America/Chicago,3,68040,1840011634
Rohrsburg,Rohrsburg,PA,Pennsylvania,Columbia,America/New_York,3,17859,1840004998
Green,Green,KS,Kansas,Clay,America/Chicago,3,67447,1840008474
McGregor,McGregor,ND,North Dakota,Williams,America/Chicago,3,58755,1840033079
Fruitdale,Fruitdale,SD,South Dakota,Butte,America/Denver,3,57717,1840002128
Adrian,Adrian,WV,West Virginia,Upshur,America/New_York,3,26210 26201,1840121929
Saltillo,Saltillo,IN,Indiana,Washington,America/Indiana/Indianapolis,3,47108,1840010761
Peyton,Peyton,CO,Colorado,El Paso,America/Denver,3,80831,1840024554
Columbus,Columbus,KY,Kentucky,Hickman,America/Chicago,3,42032,1840014409
Searsboro,Searsboro,IA,Iowa,Poweshiek,America/Chicago,3,50242,1840009218
Hunt,Hunt,NY,New York,Livingston,America/New_York,3,14846,1840024074
Gaylesville,Gaylesville,AL,Alabama,Cherokee,America/Chicago,4,35973,1840002987
Niles,Niles,KS,Kansas,Ottawa,America/Chicago,3,67480,1840030239
Bledsoe,Bledsoe,TX,Texas,Cochran,America/Chicago,3,79314,1840036377
Viking,Viking,MN,Minnesota,Marshall,America/Chicago,3,56760,1840009956
Andover,Andover,IA,Iowa,Clinton,America/Chicago,3,52701,1840007041
Orrville,Orrville,AL,Alabama,Dallas,America/Chicago,3,36767,1840016970
McCracken,McCracken,KS,Kansas,Rush,America/Chicago,3,67556,1840008627
Sheakleyville,Sheakleyville,PA,Pennsylvania,Mercer,America/New_York,3,16130 16151,1840003443
Bennington,Bennington,ID,Idaho,Bear Lake,America/Boise,3,83254,1840024095
Teterboro,Teterboro,NJ,New Jersey,Bergen,America/New_York,3,07608 07699,1840000919
Allenville,Allenville,IL,Illinois,Moultrie,America/Chicago,3,61951,1840010602
Crystal Mountain,Crystal Mountain,MI,Michigan,Benzie,America/Detroit,4,49683,1840039583
Geneva,Geneva,PA,Pennsylvania,Crawford,America/New_York,3,16316,1840004807
Savonburg,Savonburg,KS,Kansas,Allen,America/Chicago,3,66772,1840009862
Grand View,Grand View,WI,Wisconsin,Bayfield,America/Chicago,3,54839,1840026069
Hartsburg,Hartsburg,MO,Missouri,Boone,America/Chicago,3,65039,1840010687
Alfarata,Alfarata,PA,Pennsylvania,Mifflin,America/New_York,3,17044 17841,1840024261
Wamic,Wamic,OR,Oregon,Wasco,America/Los_Angeles,3,97063,1840018565
Foundryville,Foundryville,PA,Pennsylvania,Columbia,America/New_York,3,18603,1840034974
Raglesville,Raglesville,IN,Indiana,Daviess,America/Indiana/Vincennes,3,47562,1840024610
Bessemer Bend,Bessemer Bend,WY,Wyoming,Natrona,America/Denver,3,82604,1840038424
Seneca,Seneca,OR,Oregon,Grant,America/Los_Angeles,3,97873,1840021247
Alto,Alto,WI,Wisconsin,Fond du Lac,America/Chicago,3,53919 53963,1840123490
Helenville,Helenville,WI,Wisconsin,Jefferson,America/Chicago,3,53137,1840004348
Sanborn,Sanborn,ND,North Dakota,Barnes,America/Chicago,3,58480,1840001931
Cornish,Cornish,OK,Oklahoma,Jefferson,America/Chicago,3,73456,1840022884
Bull Hollow,Bull Hollow,OK,Oklahoma,Delaware,America/Chicago,3,74338 74365,1840034629
St. Helena,St. Helena,NE,Nebraska,Cedar,America/Chicago,3,68774,1840011072
Miesville,Miesville,MN,Minnesota,Dakota,America/Chicago,3,55009 55033,1840007857
Utica,Utica,KS,Kansas,Ness,America/Chicago,3,67584,1840010774
Walterhill,Walterhill,TN,Tennessee,Rutherford,America/Chicago,3,37130 37085 37129,1840013377
Glenham,Glenham,SD,South Dakota,Walworth,America/Chicago,3,57631,1840002087
Hatch,Hatch,UT,Utah,Garfield,America/Denver,3,84735,1840021524
Wainwright,Wainwright,OK,Oklahoma,Muskogee,America/Chicago,3,74468,1840022723
Kingston,Kingston,NV,Nevada,Lander,America/Los_Angeles,3,89310,1840024246
Brave,Brave,PA,Pennsylvania,Greene,America/New_York,3,15316,1840026586
Summerville,Summerville,OR,Oregon,Union,America/Los_Angeles,3,97876,1840022334
Falkland,Falkland,NC,North Carolina,Pitt,America/New_York,3,27829 27827,1840016274
Danville,Danville,GA,Georgia,Twiggs,America/New_York,3,31017,1840016955
Brooktree Park,Brooktree Park,ND,North Dakota,Cass,America/Chicago,3,58042,1840023846
Big Creek,Big Creek,MS,Mississippi,Calhoun,America/Chicago,3,38914,1840017974
Eyers Grove,Eyers Grove,PA,Pennsylvania,Columbia,America/New_York,3,17846,1840034956
Loretto,Loretto,NE,Nebraska,Boone,America/Chicago,3,68620,1840025513
Hiouchi,Hiouchi,CA,California,Del Norte,America/Los_Angeles,3,95531,1840025510
Sawyer,Sawyer,KS,Kansas,Pratt,America/Chicago,3,67134,1840009877
Stevinson,Stevinson,CA,California,Merced,America/Los_Angeles,3,95374,1840024774
Catalpa Canyon,Catalpa Canyon,NM,New Mexico,McKinley,America/Denver,4,87301 87305,1840153126
Bear Lake,Bear Lake,IN,Indiana,Noble,America/Indiana/Indianapolis,3,46701,1840000831
Odanah,Odanah,WI,Wisconsin,Ashland,America/Chicago,3,54806,1840006564
La Russell,La Russell,MO,Missouri,Jasper,America/Chicago,3,64848,1840008772
Packwood,Packwood,WA,Washington,Lewis,America/Los_Angeles,3,98361,1840025265
Broadwater,Broadwater,NE,Nebraska,Morrill,America/Denver,3,69125,1840010163
Hepler,Hepler,KS,Kansas,Crawford,America/Chicago,3,66746,1840007593
Jericho,Jericho,AR,Arkansas,Crittenden,America/Chicago,3,72327,1840016382
Buchanan,Buchanan,TN,Tennessee,Henry,America/Chicago,3,38222,1840144146
Pamplin City,Pamplin City,VA,Virginia,Appomattox,America/New_York,3,23958,1840037417
Upland,Upland,NE,Nebraska,Franklin,America/Chicago,3,68981,1840012268
Cullison,Cullison,KS,Kansas,Pratt,America/Chicago,3,67124,1840007582
Trilla,Trilla,IL,Illinois,Coles,America/Chicago,3,62469,1840051695
Faucett,Faucett,MO,Missouri,Buchanan,America/Chicago,3,64448,1840032051
Newberry,Newberry,IN,Indiana,Greene,America/Indiana/Indianapolis,3,47449,1840009695
Thurston,Thurston,NE,Nebraska,Thurston,America/Chicago,3,68062,1840011221
Panola,Panola,OK,Oklahoma,Latimer,America/Chicago,3,74563 74578 74559,1840034475
Sheldon,Sheldon,ND,North Dakota,Ransom,America/Chicago,3,58068,1840001945
Ulmer,Ulmer,SC,South Carolina,Allendale,America/New_York,3,29849,1840016906
Judyville,Judyville,IN,Indiana,Warren,America/Indiana/Indianapolis,3,47993,1840029960
Rubicon,Rubicon,WI,Wisconsin,Dodge,America/Chicago,3,53078,1840124076
Mainesburg,Mainesburg,PA,Pennsylvania,Tioga,America/New_York,4,16932,1840100227
Norcross,Norcross,MN,Minnesota,Grant,America/Chicago,3,56274,1840007767
Maysville,Maysville,AR,Arkansas,Benton,America/Chicago,3,72736,1840022677
Makena,Makena,HI,Hawaii,Maui,Pacific/Honolulu,3,96790 96753,1840029525
Todd Mission,Todd Mission,TX,Texas,Grimes,America/Chicago,3,77363,1840022169
Springhill,Springhill,MT,Montana,Gallatin,America/Denver,3,59714,1840032825
Carter,Carter,MT,Montana,Chouteau,America/Denver,3,59420,1840017320
Linden,Linden,NC,North Carolina,Cumberland,America/New_York,3,28356,1840016439
Sweet Water Village,Sweet Water Village,AZ,Arizona,Pinal,America/Phoenix,4,85147 85121,1840042801
Harrison City,Harrison City,PA,Pennsylvania,Westmoreland,America/New_York,3,15636,1840005387
Akhiok,Akhiok,AK,Alaska,Kodiak Island,America/Anchorage,3,99615,1840023300
Springlake,Springlake,TX,Texas,Lamb,America/Chicago,3,79082,1840022883
Ohiowa,Ohiowa,NE,Nebraska,Fillmore,America/Chicago,3,68416,1840012052
Naper,Naper,NE,Nebraska,Boyd,America/Chicago,3,68755,1840011035
Atlanta,Atlanta,NE,Nebraska,Phelps,America/Chicago,3,68923,1840012075
Rhodell,Rhodell,WV,West Virginia,Raleigh,America/New_York,3,25915,1840006353
Greigsville,Greigsville,NY,New York,Livingston,America/New_York,3,14533,1840024072
Helenwood,Helenwood,TN,Tennessee,Scott,America/New_York,3,37755,1840013302
Pilot Mound,Pilot Mound,IA,Iowa,Boone,America/Chicago,3,50223,1840009169
Preble,Preble,IN,Indiana,Adams,America/Indiana/Indianapolis,4,46733 46782,1840055445
Westview Circle,Westview Circle,WY,Wyoming,Platte,America/Denver,3,82201,1840038438
Sims,Sims,IN,Indiana,Grant,America/Indiana/Indianapolis,3,46986,1840024295
Wisdom,Wisdom,MT,Montana,Beaverhead,America/Denver,3,59761,1840018538
Portland,Portland,CO,Colorado,Ouray,America/Denver,3,81432,1840024696
Beaman,Beaman,IA,Iowa,Grundy,America/Chicago,3,50609,1840006964
Lybrook,Lybrook,NM,New Mexico,Rio Arriba,America/Denver,3,87037 87018,1840082456
Bark Ranch,Bark Ranch,CO,Colorado,Boulder,America/Denver,3,80481,1840028524
Delco,Delco,NC,North Carolina,Columbus,America/New_York,3,28436,1840025856
Raymond City,Raymond City,WV,West Virginia,Putnam,America/New_York,3,25159,1840123026
Cordova,Cordova,NE,Nebraska,Seward,America/Chicago,3,68359 68330,1840011839
Odessa,Odessa,NE,Nebraska,Buffalo,America/Chicago,3,68845 68861,1840025537
Earlton,Earlton,KS,Kansas,Neosho,America/Chicago,3,66720,1840008721
Williams,Williams,SC,South Carolina,Colleton,America/New_York,3,29475 29493,1840016903
McKittrick,McKittrick,MO,Missouri,Montgomery,America/Chicago,3,65041,1840009696
Ayr,Ayr,NE,Nebraska,Adams,America/Chicago,3,68925,1840012036
Glendora,Glendora,MS,Mississippi,Tallahatchie,America/Chicago,3,38928,1840017973
Greenland,Greenland,MI,Michigan,Ontonagon,America/Detroit,3,49929,1840031613
San Cristobal,San Cristobal,NM,New Mexico,Taos,America/Denver,3,87564,1840026911
Lake Santeetlah,Lake Santeetlah,NC,North Carolina,Graham,America/New_York,3,28771,1840001770
Solway,Solway,MN,Minnesota,Beltrami,America/Chicago,3,56678,1840008822
Cool,Cool,TX,Texas,Parker,America/Chicago,3,76088 76066,1840019419
Norris,Norris,SD,South Dakota,Mellette,America/Chicago,3,57560,1840024014
Hedrick,Hedrick,IN,Indiana,Warren,America/Indiana/Indianapolis,3,47993,1840054864
Republican City,Republican City,NE,Nebraska,Harlan,America/Chicago,3,68971,1840012301
Friendly,Friendly,WV,West Virginia,Tyler,America/New_York,3,26146 26175,1840005745
Kilgore,Kilgore,NE,Nebraska,Cherry,America/Denver,3,69216,1840011038
Eagles Mere,Eagles Mere,PA,Pennsylvania,Sullivan,America/New_York,3,17731,1840003436
Brock,Brock,NE,Nebraska,Nemaha,America/Chicago,3,68320,1840010432
Westboro,Westboro,MO,Missouri,Atchison,America/Chicago,3,64498,1840010411
Grasston,Grasston,MN,Minnesota,Kanabec,America/Chicago,3,55006 55030,1840007763
Pawleys Island,Pawleys Island,SC,South Carolina,Georgetown,America/New_York,3,29585,1840016814
Kingston,Kingston,NM,New Mexico,Sierra,America/Denver,3,88042,1840025049
Airport Heights,Airport Heights,TX,Texas,Starr,America/Chicago,4,78582,1840040600
Harman,Harman,WV,West Virginia,Randolph,America/New_York,3,26270,1840005990
Phillips,Phillips,OK,Oklahoma,Coal,America/Chicago,3,74538,1840022828
Wallowa Lake,Wallowa Lake,OR,Oregon,Wallowa,America/Los_Angeles,4,97846,1840040459
Bon Air,Bon Air,AL,Alabama,Talladega,America/Chicago,3,35150 35044 35032,1840015699
Hyner,Hyner,PA,Pennsylvania,Clinton,America/New_York,4,17760,1840099802
Bath,Bath,SD,South Dakota,Brown,America/Chicago,3,57427,1840023892
Larrabee,Larrabee,IA,Iowa,Cherokee,America/Chicago,3,51029,1840008027
Rockdale Acres,Rockdale Acres,PA,Pennsylvania,Crawford,America/New_York,4,16403,1840101045
Plevna,Plevna,KS,Kansas,Reno,America/Chicago,3,67568,1840009765
Lamy,Lamy,NM,New Mexico,Santa Fe,America/Denver,3,87540,1840017776
Mill Spring,Mill Spring,MO,Missouri,Wayne,America/Chicago,3,63952,1840013028
Memphis,Memphis,NE,Nebraska,Saunders,America/Chicago,3,68042,1840011636
Mount Briar,Mount Briar,MD,Maryland,Washington,America/New_York,3,21756,1840026617
Munjor,Munjor,KS,Kansas,Ellis,America/Chicago,3,67601,1840026686
Bloomingdale,Bloomingdale,OH,Ohio,Jefferson,America/New_York,3,43910,1840012118
Smithfield,Smithfield,NE,Nebraska,Gosper,America/Chicago,3,68976,1840012043
Renick,Renick,MO,Missouri,Randolph,America/Chicago,3,65270 65278 65243,1840012601
Tingley,Tingley,IA,Iowa,Ringgold,America/Chicago,3,50863,1840010366
Hillsdale,Hillsdale,KS,Kansas,Miami,America/Chicago,3,66071 66036,1840026728
Big Lagoon,Big Lagoon,CA,California,Humboldt,America/Los_Angeles,3,95570,1840025518
Bronaugh,Bronaugh,MO,Missouri,Vernon,America/Chicago,3,64728,1840006317
Lynxville,Lynxville,WI,Wisconsin,Crawford,America/Chicago,3,54626,1840002888
Rockbridge,Rockbridge,IL,Illinois,Greene,America/Chicago,3,62081,1840012667
Acorn,Acorn,AR,Arkansas,Polk,America/Chicago,3,71953,1840040299
Amoret,Amoret,MO,Missouri,Bates,America/Chicago,3,64722,1840007512
Nessen City,Nessen City,MI,Michigan,Benzie,America/Detroit,3,49683,1840023946
Moorefield,Moorefield,AR,Arkansas,Independence,America/Chicago,3,72501,1840016248
Argyle,Argyle,MO,Missouri,Osage,America/Chicago,3,65001,1840010772
Mineola,Mineola,IA,Iowa,Mills,America/Chicago,3,51554,1840024207
Mount Eagle,Mount Eagle,PA,Pennsylvania,Centre,America/New_York,3,16841,1840035111
Sardinia,Sardinia,IN,Indiana,Decatur,America/Indiana/Indianapolis,4,47283,1840030016
Kettlersville,Kettlersville,OH,Ohio,Shelby,America/New_York,3,45336 45302,1840012192
Lawrence Creek,Lawrence Creek,OK,Oklahoma,Creek,America/Chicago,3,74044,1840021695
Strayhorn,Strayhorn,MS,Mississippi,Tate,America/Chicago,3,38665,1840074504
Detmold,Detmold,MD,Maryland,Allegany,America/New_York,3,21539,1840031333
Theba,Theba,AZ,Arizona,Maricopa,America/Phoenix,3,85337,1840022925
Longfellow,Longfellow,PA,Pennsylvania,Mifflin,America/New_York,3,17044,1840024265
Samak,Samak,UT,Utah,Summit,America/Denver,3,84036,1840018722
Los Cerrillos,Los Cerrillos,NM,New Mexico,Santa Fe,America/Denver,4,87010,1840073920
Percival,Percival,IA,Iowa,Fremont,America/Chicago,3,51648,1840024258
Pine River,Pine River,WI,Wisconsin,Waushara,America/Chicago,3,54965,1840025386
East Sharpsburg,East Sharpsburg,PA,Pennsylvania,Blair,America/New_York,3,16673,1840099141
Belden,Belden,NE,Nebraska,Cedar,America/Chicago,3,68717,1840011069
Burr Oak,Burr Oak,KS,Kansas,Jewell,America/Chicago,3,66936,1840007278
Spofford,Spofford,TX,Texas,Kinney,America/Chicago,3,78832,1840022232
Ten Broeck,Ten Broeck,KY,Kentucky,Jefferson,America/New_York,3,40241,1840030810
Ericson,Ericson,NE,Nebraska,Wheeler,America/Chicago,3,68637,1840011368
Glencoe,Glencoe,OH,Ohio,Belmont,America/New_York,3,43928,1840026548
Cogswell,Cogswell,ND,North Dakota,Sargent,America/Chicago,3,58017,1840001984
Wrigley,Wrigley,TN,Tennessee,Hickman,America/Chicago,3,37098,1840024920
Old Agency,Old Agency,MT,Montana,Sanders,America/Denver,3,59831,1840018384
Nelson,Nelson,IL,Illinois,Lee,America/Chicago,3,61071 61021,1840011431
Vandiver,Vandiver,MO,Missouri,Audrain,America/Chicago,3,65265,1840012700
Comptche,Comptche,CA,California,Mendocino,America/Los_Angeles,3,95427,1840025585
Shambaugh,Shambaugh,IA,Iowa,Page,America/Chicago,3,51651 51632,1840009386
Ledyard,Ledyard,IA,Iowa,Kossuth,America/Chicago,3,50556,1840007958
Rantoul,Rantoul,KS,Kansas,Franklin,America/Chicago,3,66079,1840009639
Broughton,Broughton,OH,Ohio,Paulding,America/New_York,3,45879,1840010300
Verona,Verona,ND,North Dakota,LaMoure,America/Chicago,3,58490,1840000214
The Plains,The Plains,VA,Virginia,Fauquier,America/New_York,3,20198,1840006057
Palmer,Palmer,IA,Iowa,Pocahontas,America/Chicago,3,50571,1840009077
Hartland,Hartland,IL,Illinois,McHenry,America/Chicago,3,60098,1840029750
Choptank,Choptank,MD,Maryland,Caroline,America/New_York,3,21655,1840024534
Gordon,Gordon,WI,Wisconsin,Douglas,America/Chicago,3,54838,1840026065
Angostura,Angostura,SD,South Dakota,Fall River,America/Denver,3,57747,1840151377
Owl Ranch,Owl Ranch,TX,Texas,Jim Wells,America/Chicago,3,78332,1840037143
Goodnews Bay,Goodnews Bay,AK,Alaska,Bethel,America/Anchorage,3,99589,1840023357
Indian Village,Indian Village,IN,Indiana,St. Joseph,America/Indiana/Indianapolis,3,46637,1840010196
Round Top,Round Top,TX,Texas,Fayette,America/Chicago,3,78954,1840022207
Willey,Willey,IA,Iowa,Carroll,America/Chicago,3,51401,1840010134
Barnett,Barnett,MO,Missouri,Morgan,America/Chicago,3,65011,1840007480
Shannon City,Shannon City,IA,Iowa,Union,America/Chicago,3,50861,1840009349
Coats,Coats,KS,Kansas,Pratt,America/Chicago,3,67028,1840007581
Onton,Onton,KY,Kentucky,Webster,America/Chicago,3,42455,1840026833
Salesville,Salesville,OH,Ohio,Guernsey,America/New_York,3,43778,1840012357
Gilliam,Gilliam,LA,Louisiana,Caddo,America/Chicago,3,71029,1840018056
Tanquecitos South Acres II,Tanquecitos South Acres II,TX,Texas,Webb,America/Chicago,3,78043,1840041565
Poplar Grove,Poplar Grove,AR,Arkansas,Phillips,America/Chicago,3,72374,1840001796
Lake Gogebic,Lake Gogebic,MI,Michigan,Ontonagon,America/Detroit,3,49947 49910,1840127951
Lawtonka Acres,Lawtonka Acres,OK,Oklahoma,Comanche,America/Chicago,3,73507,1840097245
Belmar,Belmar,NE,Nebraska,Keith,America/Denver,3,69147,1840024159
Ensign,Ensign,KS,Kansas,Gray,America/Chicago,3,67841,1840008697
Sanford,Sanford,TX,Texas,Hutchinson,America/Chicago,3,79078,1840022707
Cottonwood,Cottonwood,OK,Oklahoma,Coal,America/Chicago,3,74538,1840096392
Mooresville,Mooresville,MO,Missouri,Livingston,America/Chicago,3,64664,1840012459
